species_label,organism_name,ncbi_accession,genomic_accession,ncbi_seq_id,assembly_accession,gene_symbol,locus_tag,source_type,length_nt,terminal_stop_removed,stratum,used_in_main_benchmark
scerevisiae,Saccharomyces cerevisiae,DAA12002.1,BK006938.2,lcl|BK006938.2_cds_DAA12002.1_1070,GCA_000146045.2,NBP2,YDR162C,CDS_FASTA,711,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA12089.1,BK006938.2,lcl|BK006938.2_cds_DAA12089.1_1159,GCA_000146045.2,,YDR248C,CDS_FASTA,582,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA12106.1,BK006938.2,lcl|BK006938.2_cds_DAA12106.1_1176,GCA_000146045.2,,YDR262W,CDS_FASTA,819,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA12137.1,BK006938.2,lcl|BK006938.2_cds_DAA12137.1_1208,GCA_000146045.2,ATP5,YDR298C,CDS_FASTA,639,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA12141.1,BK006938.2,lcl|BK006938.2_cds_DAA12141.1_1212,GCA_000146045.2,GPI11,YDR302W,CDS_FASTA,660,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA12154.1,BK006938.2,lcl|BK006938.2_cds_DAA12154.1_1225,GCA_000146045.2,IPK1,YDR315C,CDS_FASTA,846,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA12242.1,BK006938.2,lcl|BK006938.2_cds_DAA12242.1_1314,GCA_000146045.2,HPT1,YDR399W,CDS_FASTA,666,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA12322.1,BK006938.2,lcl|BK006938.2_cds_DAA12322.1_1394,GCA_000146045.2,SLD5,YDR489W,CDS_FASTA,885,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07580.1,BK006939.2,lcl|BK006939.2_cds_DAA07580.1_1448,GCA_000146045.2,,YEL076C,CDS_FASTA,651,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07587.1,BK006939.2,lcl|BK006939.2_cds_DAA07587.1_1456,GCA_000146045.2,,YEL067C,CDS_FASTA,588,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07597.1,BK006939.2,lcl|BK006939.2_cds_DAA07597.1_1467,GCA_000146045.2,SDD1,YEL057C,CDS_FASTA,702,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07609.1,BK006939.2,lcl|BK006939.2_cds_DAA07609.1_1479,GCA_000146045.2,IES6,YEL044W,CDS_FASTA,501,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07619.1,BK006939.2,lcl|BK006939.2_cds_DAA07619.1_1489,GCA_000146045.2,HYP2,YEL034W,CDS_FASTA,474,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07687.1,BK006939.2,lcl|BK006939.2_cds_DAA07687.1_1561,GCA_000146045.2,,YER034W,CDS_FASTA,558,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07761.1,BK006939.2,lcl|BK006939.2_cds_DAA07761.1_1637,GCA_000146045.2,UBC6,YER100W,CDS_FASTA,753,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07786.1,BK006939.2,lcl|BK006939.2_cds_DAA07786.1_1662,GCA_000146045.2,NSA2,YER126C,CDS_FASTA,786,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA12405.1,BK006940.2,lcl|BK006940.2_cds_DAA12405.1_1765,GCA_000146045.2,MOB2,YFL034C-B,CDS_FASTA,864,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA12495.1,BK006940.2,lcl|BK006940.2_cds_DAA12495.1_1859,GCA_000146045.2,RPN12,YFR052W,CDS_FASTA,825,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07897.1,BK006941.2,lcl|BK006941.2_cds_DAA07897.1_1906,GCA_000146045.2,EDC1,YGL222C,CDS_FASTA,528,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07975.1,BK006941.2,lcl|BK006941.2_cds_DAA07975.1_1986,GCA_000146045.2,RPL1B,YGL135W,CDS_FASTA,654,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08050.1,BK006941.2,lcl|BK006941.2_cds_DAA08050.1_2063,GCA_000146045.2,MST27,YGL051W,CDS_FASTA,705,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08079.1,BK006941.2,lcl|BK006941.2_cds_DAA08079.1_2093,GCA_000146045.2,CKB1,YGL019W,CDS_FASTA,837,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08130.1,BK006941.2,lcl|BK006941.2_cds_DAA08130.1_2148,GCA_000146045.2,TIM21,YGR033C,CDS_FASTA,720,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08134.1,BK006941.2,lcl|BK006941.2_cds_DAA08134.1_2152,GCA_000146045.2,CAX4,YGR036C,CDS_FASTA,720,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08301.1,BK006941.2,lcl|BK006941.2_cds_DAA08301.1_2323,GCA_000146045.2,CIR1,YGR207C,CDS_FASTA,786,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08368.1,BK006941.2,lcl|BK006941.2_cds_DAA08368.1_2391,GCA_000146045.2,PXR1,YGR280C,CDS_FASTA,816,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08420.1,BK006942.2,lcl|BK006942.2_cds_DAA08420.1_2738,GCA_000146045.2,RPL16A,YIL133C,CDS_FASTA,600,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08439.1,BK006942.2,lcl|BK006942.2_cds_DAA08439.1_2757,GCA_000146045.2,POR2,YIL114C,CDS_FASTA,846,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08536.1,BK006942.2,lcl|BK006942.2_cds_DAA08536.1_2859,GCA_000146045.2,EST3,YIL009C-A,CDS_FASTA,546,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08547.1,BK006942.2,lcl|BK006942.2_cds_DAA08547.1_2870,GCA_000146045.2,SGN1,YIR001C,CDS_FASTA,753,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08595.1,BK006943.2,lcl|BK006943.2_cds_DAA08595.1_2920,GCA_000146045.2,REE1,YJL217W,CDS_FASTA,597,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08628.1,BK006943.2,lcl|BK006943.2_cds_DAA08628.1_2954,GCA_000146045.2,RPL17B,YJL177W,CDS_FASTA,555,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08653.1,BK006943.2,lcl|BK006943.2_cds_DAA08653.1_2979,GCA_000146045.2,RPA34,YJL148W,CDS_FASTA,702,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08704.1,BK006943.2,lcl|BK006943.2_cds_DAA08704.1_3031,GCA_000146045.2,MRPL49,YJL096W,CDS_FASTA,486,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08731.1,BK006943.2,lcl|BK006943.2_cds_DAA08731.1_3060,GCA_000146045.2,,YJL068C,CDS_FASTA,900,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08743.1,BK006943.2,lcl|BK006943.2_cds_DAA08743.1_3072,GCA_000146045.2,LOG1,YJL055W,CDS_FASTA,738,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08774.1,BK006943.2,lcl|BK006943.2_cds_DAA08774.1_3103,GCA_000146045.2,APS3,YJL024C,CDS_FASTA,585,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08803.1,BK006943.2,lcl|BK006943.2_cds_DAA08803.1_3133,GCA_000146045.2,CAL4,YJR011C,CDS_FASTA,786,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08842.1,BK006943.2,lcl|BK006943.2_cds_DAA08842.1_3172,GCA_000146045.2,HIT1,YJR055W,CDS_FASTA,495,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08856.1,BK006943.2,lcl|BK006943.2_cds_DAA08856.1_3186,GCA_000146045.2,HAM1,YJR069C,CDS_FASTA,594,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08886.1,BK006943.2,lcl|BK006943.2_cds_DAA08886.1_3216,GCA_000146045.2,RSM26,YJR101W,CDS_FASTA,801,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08896.1,BK006943.2,lcl|BK006943.2_cds_DAA08896.1_3227,GCA_000146045.2,PXP2,YJR111C,CDS_FASTA,852,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08919.1,BK006943.2,lcl|BK006943.2_cds_DAA08919.1_3251,GCA_000146045.2,MCM22,YJR135C,CDS_FASTA,720,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA08987.1,BK006944.2,lcl|BK006944.2_cds_DAA08987.1_3320,GCA_000146045.2,RPL17A,YKL180W,CDS_FASTA,555,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09018.1,BK006944.2,lcl|BK006944.2_cds_DAA09018.1_3351,GCA_000146045.2,RPC25,YKL144C,CDS_FASTA,639,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09020.1,BK006944.2,lcl|BK006944.2_cds_DAA09020.1_3353,GCA_000146045.2,MRP8,YKL142W,CDS_FASTA,660,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09041.1,BK006944.2,lcl|BK006944.2_cds_DAA09041.1_3374,GCA_000146045.2,VPH2,YKL119C,CDS_FASTA,648,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09115.1,BK006944.2,lcl|BK006944.2_cds_DAA09115.1_3452,GCA_000146045.2,VPS24,YKL041W,CDS_FASTA,675,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09130.1,BK006944.2,lcl|BK006944.2_cds_DAA09130.1_3467,GCA_000146045.2,URA6,YKL024C,CDS_FASTA,615,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09169.1,BK006944.2,lcl|BK006944.2_cds_DAA09169.1_3506,GCA_000146045.2,YPT52,YKR014C,CDS_FASTA,705,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09195.1,BK006944.2,lcl|BK006944.2_cds_DAA09195.1_3533,GCA_000146045.2,SHB17,YKR043C,CDS_FASTA,816,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09278.1,BK006945.2,lcl|BK006945.2_cds_DAA09278.1_3617,GCA_000146045.2,RPL8B,YLL045C,CDS_FASTA,771,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09327.1,BK006945.2,lcl|BK006945.2_cds_DAA09327.1_3667,GCA_000146045.2,RLP24,YLR009W,CDS_FASTA,600,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09336.1,BK006945.2,lcl|BK006945.2_cds_DAA09336.1_3676,GCA_000146045.2,POM34,YLR018C,CDS_FASTA,900,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09340.1,BK006945.2,lcl|BK006945.2_cds_DAA09340.1_3680,GCA_000146045.2,SDO1,YLR022C,CDS_FASTA,753,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09385.1,BK006945.2,lcl|BK006945.2_cds_DAA09385.1_3725,GCA_000146045.2,FYV7,YLR068W,CDS_FASTA,456,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09392.1,BK006945.2,lcl|BK006945.2_cds_DAA09392.1_3732,GCA_000146045.2,RPL10,YLR075W,CDS_FASTA,666,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09432.1,BK006945.2,lcl|BK006945.2_cds_DAA09432.1_3774,GCA_000146045.2,TML25,YLR118C,CDS_FASTA,684,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09486.1,BK006945.2,lcl|BK006945.2_cds_DAA09486.1_3829,GCA_000146045.2,SHH4,YLR164W,CDS_FASTA,507,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09487.1,BK006945.2,lcl|BK006945.2_cds_DAA09487.1_3830,GCA_000146045.2,PUS5,YLR165C,CDS_FASTA,765,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09512.1,BK006945.2,lcl|BK006945.2_cds_DAA09512.1_3855,GCA_000146045.2,UPS1,YLR193C,CDS_FASTA,528,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09595.1,BK006945.2,lcl|BK006945.2_cds_DAA09595.1_3941,GCA_000146045.2,NNT1,YLR285W,CDS_FASTA,786,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09714.1,BK006945.2,lcl|BK006945.2_cds_DAA09714.1_4066,GCA_000146045.2,BER1,YLR412W,CDS_FASTA,825,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09723.1,BK006945.2,lcl|BK006945.2_cds_DAA09723.1_4075,GCA_000146045.2,RPN13,YLR421C,CDS_FASTA,471,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09793.1,BK006946.2,lcl|BK006946.2_cds_DAA09793.1_4145,GCA_000146045.2,SEC65,YML105C,CDS_FASTA,822,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09801.1,BK006946.2,lcl|BK006946.2_cds_DAA09801.1_4153,GCA_000146045.2,TAF13,YML098W,CDS_FASTA,504,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09804.1,BK006946.2,lcl|BK006946.2_cds_DAA09804.1_4156,GCA_000146045.2,RAD10,YML095C,CDS_FASTA,633,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09807.1,BK006946.2,lcl|BK006946.2_cds_DAA09807.1_4159,GCA_000146045.2,PRE8,YML092C,CDS_FASTA,753,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09820.1,BK006946.2,lcl|BK006946.2_cds_DAA09820.1_4172,GCA_000146045.2,BET5,YML077W,CDS_FASTA,480,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09824.1,BK006946.2,lcl|BK006946.2_cds_DAA09824.1_4176,GCA_000146045.2,RPL6A,YML073C,CDS_FASTA,531,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09858.1,BK006946.2,lcl|BK006946.2_cds_DAA09858.1_4210,GCA_000146045.2,VPS71,YML041C,CDS_FASTA,843,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09920.1,BK006946.2,lcl|BK006946.2_cds_DAA09920.1_4274,GCA_000146045.2,UBC7,YMR022W,CDS_FASTA,498,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09934.1,BK006946.2,lcl|BK006946.2_cds_DAA09934.1_4288,GCA_000146045.2,IMP2,YMR035W,CDS_FASTA,534,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09937.1,BK006946.2,lcl|BK006946.2_cds_DAA09937.1_4291,GCA_000146045.2,CCS1,YMR038C,CDS_FASTA,750,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA09941.1,BK006946.2,lcl|BK006946.2_cds_DAA09941.1_4295,GCA_000146045.2,ARG80,YMR042W,CDS_FASTA,534,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10015.1,BK006946.2,lcl|BK006946.2_cds_DAA10015.1_4373,GCA_000146045.2,SHH3,YMR118C,CDS_FASTA,591,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10018.1,BK006946.2,lcl|BK006946.2_cds_DAA10018.1_4376,GCA_000146045.2,RPL15B,YMR121C,CDS_FASTA,615,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10035.1,BK006946.2,lcl|BK006946.2_cds_DAA10035.1_4394,GCA_000146045.2,CIN4,YMR138W,CDS_FASTA,576,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10045.1,BK006946.2,lcl|BK006946.2_cds_DAA10045.1_4405,GCA_000146045.2,SWP1,YMR149W,CDS_FASTA,861,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10052.1,BK006946.2,lcl|BK006946.2_cds_DAA10052.1_4412,GCA_000146045.2,AIM36,YMR157C,CDS_FASTA,768,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10091.1,BK006946.2,lcl|BK006946.2_cds_DAA10091.1_4451,GCA_000146045.2,MRPL24,YMR193W,CDS_FASTA,777,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10171.1,BK006946.2,lcl|BK006946.2_cds_DAA10171.1_4532,GCA_000146045.2,URA10,YMR271C,CDS_FASTA,684,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10358.1,BK006947.3,lcl|BK006947.3_cds_DAA10358.1_4721,GCA_000146045.2,,YNL195C,CDS_FASTA,786,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10392.1,BK006947.3,lcl|BK006947.3_cds_DAA10392.1_4756,GCA_000146045.2,IGO1,YNL157W,CDS_FASTA,507,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10417.1,BK006947.3,lcl|BK006947.3_cds_DAA10417.1_4784,GCA_000146045.2,TOM22,YNL131W,CDS_FASTA,459,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10437.1,BK006947.3,lcl|BK006947.3_cds_DAA10437.1_4804,GCA_000146045.2,NOP15,YNL110C,CDS_FASTA,663,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10456.1,BK006947.3,lcl|BK006947.3_cds_DAA10456.1_4823,GCA_000146045.2,RHO2,YNL090W,CDS_FASTA,579,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10488.1,BK006947.3,lcl|BK006947.3_cds_DAA10488.1_4855,GCA_000146045.2,OCA2,YNL056W,CDS_FASTA,594,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10489.1,BK006947.3,lcl|BK006947.3_cds_DAA10489.1_4856,GCA_000146045.2,POR1,YNL055C,CDS_FASTA,852,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10507.1,BK006947.3,lcl|BK006947.3_cds_DAA10507.1_4876,GCA_000146045.2,GPI15,YNL038W,CDS_FASTA,690,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10509.1,BK006947.3,lcl|BK006947.3_cds_DAA10509.1_4878,GCA_000146045.2,NCE103,YNL036W,CDS_FASTA,666,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10633.1,BK006948.2,lcl|BK006948.2_cds_DAA10633.1_5004,GCA_000146045.2,ZPS1,YOL154W,CDS_FASTA,750,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10639.1,BK006948.2,lcl|BK006948.2_cds_DAA10639.1_5011,GCA_000146045.2,PSF3,YOL146W,CDS_FASTA,585,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10696.1,BK006948.2,lcl|BK006948.2_cds_DAA10696.1_5069,GCA_000146045.2,MPD2,YOL088C,CDS_FASTA,834,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10716.1,BK006948.2,lcl|BK006948.2_cds_DAA10716.1_5090,GCA_000146045.2,RTG1,YOL067C,CDS_FASTA,534,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10946.1,BK006948.2,lcl|BK006948.2_cds_DAA10946.1_5323,GCA_000146045.2,MED4,YOR174W,CDS_FASTA,855,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10986.1,BK006948.2,lcl|BK006948.2_cds_DAA10986.1_5363,GCA_000146045.2,SPR2,YOR214C,CDS_FASTA,711,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA10991.1,BK006948.2,lcl|BK006948.2_cds_DAA10991.1_5368,GCA_000146045.2,RCN2,YOR220W,CDS_FASTA,798,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11025.1,BK006948.2,lcl|BK006948.2_cds_DAA11025.1_5403,GCA_000146045.2,HNT3,YOR258W,CDS_FASTA,654,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11043.1,BK006948.2,lcl|BK006948.2_cds_DAA11043.1_5421,GCA_000146045.2,HEM4,YOR278W,CDS_FASTA,828,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11094.1,BK006948.2,lcl|BK006948.2_cds_DAA11094.1_5473,GCA_000146045.2,VMA4,YOR332W,CDS_FASTA,702,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11119.1,BK006948.2,lcl|BK006948.2_cds_DAA11119.1_5499,GCA_000146045.2,HAP5,YOR358W,CDS_FASTA,729,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11144.1,BK006948.2,lcl|BK006948.2_cds_DAA11144.1_5525,GCA_000146045.2,,YOR385W,CDS_FASTA,873,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11185.1,BK006949.2,lcl|BK006949.2_cds_DAA11185.1_5567,GCA_000146045.2,YAH1,YPL252C,CDS_FASTA,519,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11196.1,BK006949.2,lcl|BK006949.2_cds_DAA11196.1_5578,GCA_000146045.2,CIN2,YPL241C,CDS_FASTA,807,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11261.1,BK006949.2,lcl|BK006949.2_cds_DAA11261.1_5643,GCA_000146045.2,MRPL40,YPL173W,CDS_FASTA,894,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11275.1,BK006949.2,lcl|BK006949.2_cds_DAA11275.1_5657,GCA_000146045.2,PET20,YPL159C,CDS_FASTA,762,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11302.1,BK006949.2,lcl|BK006949.2_cds_DAA11302.1_5684,GCA_000146045.2,RPL5,YPL131W,CDS_FASTA,894,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11326.1,BK006949.2,lcl|BK006949.2_cds_DAA11326.1_5708,GCA_000146045.2,DPC25,YPL107W,CDS_FASTA,747,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11360.1,BK006949.2,lcl|BK006949.2_cds_DAA11360.1_5743,GCA_000146045.2,,YPL071C,CDS_FASTA,471,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11379.1,BK006949.2,lcl|BK006949.2_cds_DAA11379.1_5764,GCA_000146045.2,ARL3,YPL051W,CDS_FASTA,597,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11418.1,BK006949.2,lcl|BK006949.2_cds_DAA11418.1_5803,GCA_000146045.2,RET3,YPL010W,CDS_FASTA,570,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11481.1,BK006949.2,lcl|BK006949.2_cds_DAA11481.1_5869,GCA_000146045.2,ARO7,YPR060C,CDS_FASTA,771,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11493.1,BK006949.2,lcl|BK006949.2_cds_DAA11493.1_5882,GCA_000146045.2,LTP1,YPR073C,CDS_FASTA,486,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11563.1,BK006949.2,lcl|BK006949.2_cds_DAA11563.1_5952,GCA_000146045.2,SUE1,YPR151C,CDS_FASTA,621,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11585.1,BK006949.2,lcl|BK006949.2_cds_DAA11585.1_5974,GCA_000146045.2,NUT2,YPR168W,CDS_FASTA,474,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11591.1,BK006949.2,lcl|BK006949.2_cds_DAA11591.1_5980,GCA_000146045.2,CSA1,YPR174C,CDS_FASTA,666,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11616.1,BK006949.2,lcl|BK006949.2_cds_DAA11616.1_6006,GCA_000146045.2,,YPR202W,CDS_FASTA,717,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA80345.1,BK006949.2,lcl|BK006949.2_cds_DAA80345.1_5863,GCA_000146045.2,,YPR053C,CDS_FASTA,456,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA06754.1,BK006934.2,lcl|BK006934.2_cds_DAA06754.1_2528,GCA_000146045.2,GIC1,YHR061C,CDS_FASTA,945,yes,L4_very_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA06874.1,BK006934.2,lcl|BK006934.2_cds_DAA06874.1_2654,GCA_000146045.2,RGD3,YHR182W,CDS_FASTA,2358,yes,L4_very_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA06914.1,BK006934.2,lcl|BK006934.2_cds_DAA06914.1_2694,GCA_000146045.2,PHO12,YHR215W,CDS_FASTA,1404,yes,L4_very_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA06969.1,BK006935.2,lcl|BK006935.2_cds_DAA06969.1_52,GCA_000146045.2,FUN30,YAL019W,CDS_FASTA,3396,yes,L4_very_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07139.1,BK006936.2,lcl|BK006936.2_cds_DAA07139.1_224,GCA_000146045.2,KAP104,YBR017C,CDS_FASTA,2757,yes,L4_very_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07159.1,BK006936.2,lcl|BK006936.2_cds_DAA07159.1_246,GCA_000146045.2,ATP3,YBR039W,CDS_FASTA,936,yes,L4_very_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07173.1,BK006936.2,lcl|BK006936.2_cds_DAA07173.1_260,GCA_000146045.2,YRO2,YBR054W,CDS_FASTA,1035,yes,L4_very_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07177.1,BK006936.2,lcl|BK006936.2_cds_DAA07177.1_265,GCA_000146045.2,UBP14,YBR058C,CDS_FASTA,2346,yes,L4_very_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07235.1,BK006936.2,lcl|BK006936.2_cds_DAA07235.1_323,GCA_000146045.2,TKL2,YBR117C,CDS_FASTA,2046,yes,L4_very_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07282.1,BK006936.2,lcl|BK006936.2_cds_DAA07282.1_372,GCA_000146045.2,TYR1,YBR166C,CDS_FASTA,1359,yes,L4_very_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07291.1,BK006936.2,lcl|BK006936.2_cds_DAA07291.1_381,GCA_000146045.2,ECM31,YBR176W,CDS_FASTA,939,yes,L4_very_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07431.1,BK006937.2,lcl|BK006937.2_cds_DAA07431.1_525,GCA_000146045.2,KAR4,YCL055W,CDS_FASTA,1008,yes,L4_very_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07447.1,BK006937.2,lcl|BK006937.2_cds_DAA07447.1_542,GCA_000146045.2,SRO9,YCL037C,CDS_FASTA,1305,yes,L4_very_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07455.1,BK006937.2,lcl|BK006937.2_cds_DAA07455.1_550,GCA_000146045.2,BIK1,YCL029C,CDS_FASTA,1323,yes,L4_very_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07466.1,BK006937.2,lcl|BK006937.2_cds_DAA07466.1_561,GCA_000146045.2,NFS1,YCL017C,CDS_FASTA,1494,yes,L4_very_long,yes
